Source,Target,Type,Id,Label,Weight
1618897435199213568,855481986290524160,Directed,1099,,1
1618897435199213568,1575507667820462080,Directed,1100,,1
1618897435199213568,1713053359899656192,Directed,1101,,2
1618897435199213568,801203059359678464,Directed,1102,,4
1618897435199213568,28299819,Directed,1103,,1
1618897435199213568,903154908039348224,Directed,1104,,1
1618897435199213568,1246231730555686917,Directed,1105,,1
1618897435199213568,774174489458331649,Directed,1106,,2
1618897435199213568,292929271,Directed,1107,,1
1618897435199213568,1163760331002392577,Directed,1108,,2
1618897435199213568,1147279258831773696,Directed,1109,,1
1618897435199213568,1548744459243982851,Directed,1110,,3
1618897435199213568,881242741166022659,Directed,1111,,1
1618897435199213568,754718787237281792,Directed,1112,,2
1618897435199213568,1428151334218387472,Directed,1113,,1
1618897435199213568,1050478262009262080,Directed,1114,,1
1618897435199213568,1188329290162675713,Directed,1115,,1
1618897435199213568,802994025695510529,Directed,1116,,1
1618897435199213568,758155303238176772,Directed,1117,,3
1618897435199213568,226928166,Directed,1118,,1
1618897435199213568,984887272393904128,Directed,1119,,3
1618897435199213568,62855930,Directed,1120,,2
1618897435199213568,815188996297003008,Directed,1121,,1
1618897435199213568,1370279648970555392,Directed,1122,,1
1618897435199213568,1686270312,Directed,1123,,1
1618897435199213568,48252327,Directed,1124,,1
1618897435199213568,748962728333553668,Directed,1125,,1
1618897435199213568,3397477355,Directed,1126,,1
1618897435199213568,893757772025798656,Directed,1127,,1
1618897435199213568,2377612094,Directed,1128,,1
1618897435199213568,1234312195627941890,Directed,1129,,3
1618897435199213568,1476638230892232713,Directed,1130,,1
1618897435199213568,4420207816,Directed,1131,,1
1618897435199213568,927513257946083329,Directed,1132,,2
1618897435199213568,979547029675368449,Directed,1133,,1
1618897435199213568,407476218,Directed,1134,,1
1618897435199213568,25033880,Directed,1135,,1
1618897435199213568,1041626746410295297,Directed,1136,,1
1618897435199213568,994707367966191621,Directed,1137,,1
1618897435199213568,988791808615383041,Directed,1138,,1
1618897435199213568,1604871555770482688,Directed,1139,,1
1618897435199213568,181198159,Directed,1140,,1
1618897435199213568,2203267723,Directed,1141,,2
1618897435199213568,18576537,Directed,1142,,1
1618897435199213568,999484750955012098,Directed,1143,,3
1618897435199213568,214908555,Directed,1144,,1
1618897435199213568,1072149465748922368,Directed,1145,,1
1618897435199213568,48187231,Directed,1146,,1
1618897435199213568,797159363811147776,Directed,1147,,3
1618897435199213568,1905636216,Directed,1148,,1
1618897435199213568,947242675350228992,Directed,1149,,1
1618897435199213568,1295604543875670016,Directed,1150,,1
1618897435199213568,1360378196731047941,Directed,1151,,1
1618897435199213568,1638372580464685056,Directed,1152,,1
1618897435199213568,1650590341106479104,Directed,1153,,1
1618897435199213568,1094463562997731329,Directed,1154,,1
1618897435199213568,1198691072769249281,Directed,1155,,1
1618897435199213568,878896900937789440,Directed,1156,,1
1618897435199213568,1040441302930935809,Directed,1157,,1
1618897435199213568,1605505702809796608,Directed,1158,,1
1618897435199213568,814864263189843968,Directed,1159,,2
1618897435199213568,1638895382137651202,Directed,1160,,1
1618897435199213568,596050685,Directed,1161,,2
1618897435199213568,1110999955999580160,Directed,1162,,1
1618897435199213568,1346766381614850048,Directed,1163,,1
1618897435199213568,3237741079,Directed,1164,,1
1618897435199213568,22703645,Directed,1165,,1
1618897435199213568,2871004738,Directed,1166,,1
1618897435199213568,1490453120106868737,Directed,1167,,1
1618897435199213568,770969457682329600,Directed,1168,,1
1618897435199213568,1641741208266342401,Directed,1169,,1
1618897435199213568,1350755437214380037,Directed,1170,,2
1618897435199213568,1535012336670498835,Directed,1171,,1
1618897435199213568,1022435485371781120,Directed,1172,,1
1618897435199213568,982872801026760704,Directed,1173,,1
1618897435199213568,60066557,Directed,1174,,1
1618897435199213568,1113100093,Directed,1175,,1
1618897435199213568,2161051908,Directed,1176,,1
1618897435199213568,1655992083939721239,Directed,1177,,1
1618897435199213568,1589986640587640834,Directed,1178,,1
1618897435199213568,2934403896,Directed,1179,,1
1618897435199213568,1533593562755043328,Directed,1180,,2
1618897435199213568,1220928529090666496,Directed,1181,,1
1618897435199213568,945886639603310592,Directed,1182,,4
1618897435199213568,1525051315801542659,Directed,1183,,1
1618897435199213568,928581456,Directed,1184,,1
1618897435199213568,1090158040026963968,Directed,1185,,1
1618897435199213568,1492007194388279333,Directed,1186,,1
1618897435199213568,1908627954,Directed,1187,,1
1618897435199213568,4914384040,Directed,1188,,1
1618897435199213568,1026725826459521024,Directed,1189,,1
1618897435199213568,1720399000518410240,Directed,1190,,2
1618897435199213568,950267536003747840,Directed,1191,,1
1618897435199213568,1336340638929879040,Directed,1192,,1
1618897435199213568,1247111964276527104,Directed,1193,,2
1618897435199213568,596413983,Directed,1194,,1
1618897435199213568,34367582,Directed,1195,,2
1618897435199213568,3823943241,Directed,1196,,1
1618897435199213568,946806590249848842,Directed,1197,,1
1618897435199213568,1243088479224913921,Directed,1198,,1
1618897435199213568,814103950404239360,Directed,1199,,1
1618897435199213568,990532165850095617,Directed,1200,,1
1618897435199213568,150750678,Directed,1201,,1
1473294329804324870,886197630753280000,Directed,1202,,1
1473294329804324870,1549463435796447232,Directed,1203,,1
1473294329804324870,1224943771860770816,Directed,1204,,2
1473294329804324870,1142157279543910402,Directed,1205,,3
1473294329804324870,1665584567346921472,Directed,1206,,4
1473294329804324870,867126568451280896,Directed,1207,,1
1473294329804324870,1637823851035000832,Directed,1208,,1
1473294329804324870,1484817563293036548,Directed,1209,,2
1473294329804324870,52660746,Directed,1210,,1
1473294329804324870,2744064398,Directed,1211,,3
1473294329804324870,226928166,Directed,1212,,2
1473294329804324870,1473294329804324870,Directed,1213,,14
1473294329804324870,1367036412823035905,Directed,1214,,1
1473294329804324870,1289965335039422470,Directed,1215,,1
1473294329804324870,1576330210844237825,Directed,1216,,2
1473294329804324870,1003969706691321857,Directed,1217,,1
1473294329804324870,1199168954721349634,Directed,1218,,1
1473294329804324870,3616678939,Directed,1219,,1
1473294329804324870,3369967613,Directed,1220,,1
1473294329804324870,396148839,Directed,1221,,3
1473294329804324870,1699802214120730624,Directed,1222,,1
1473294329804324870,1627355701755490315,Directed,1223,,4
1473294329804324870,2529834984,Directed,1224,,1
1473294329804324870,1222773302441148416,Directed,1225,,1
1473294329804324870,1079776144524754944,Directed,1226,,1
1473294329804324870,206427431,Directed,1227,,15
1473294329804324870,61047667,Directed,1228,,2
1473294329804324870,1327959581960658945,Directed,1229,,25
1473294329804324870,877998693202485250,Directed,1230,,1
1473294329804324870,1558567178345005056,Directed,1231,,5
1473294329804324870,1682990617926795264,Directed,1232,,1
1473294329804324870,1581052251623284738,Directed,1233,,1
1473294329804324870,3845454017,Directed,1234,,1
1473294329804324870,3391179035,Directed,1235,,1
1473294329804324870,1611496006847266819,Directed,1236,,1
1473294329804324870,1399977170529931267,Directed,1237,,1
1473294329804324870,801203059359678464,Directed,1238,,1
1473294329804324870,4159973201,Directed,1239,,1
1473294329804324870,1330421762425843714,Directed,1240,,1
1473294329804324870,1483830741771472899,Directed,1241,,1
1473294329804324870,1450845340610015246,Directed,1242,,2
1473294329804324870,1381396787110498305,Directed,1243,,5
1473294329804324870,1155068297290932226,Directed,1244,,1
1473294329804324870,2423038272,Directed,1245,,1
1473294329804324870,1548744459243982851,Directed,1246,,2
1473294329804324870,1308658925873446918,Directed,1247,,1
1473294329804324870,1295604543875670016,Directed,1248,,3
1473294329804324870,3823943241,Directed,1249,,5
1473294329804324870,406666451,Directed,1250,,5
1473294329804324870,1321973072786792448,Directed,1251,,1
1473294329804324870,1655845648531443713,Directed,1252,,1
1473294329804324870,2901846037,Directed,1253,,1
1473294329804324870,1669721903039127556,Directed,1254,,1
1473294329804324870,1448718795204284440,Directed,1255,,1
1473294329804324870,1534891907440050176,Directed,1256,,1
1473294329804324870,1557764542821765121,Directed,1257,,1
1473294329804324870,2161051908,Directed,1258,,1
1473294329804324870,2459966323,Directed,1259,,1
1473294329804324870,892203732657504257,Directed,1260,,2
1473294329804324870,1316995857242378240,Directed,1261,,1
1473294329804324870,1726522282107908097,Directed,1262,,1
1473294329804324870,1265605528434159616,Directed,1263,,1
1473294329804324870,1578937857045061634,Directed,1264,,2
1473294329804324870,909065211059036160,Directed,1265,,1
1473294329804324870,1575979893556404224,Directed,1266,,1
1473294329804324870,25073877,Directed,1267,,1
1473294329804324870,65473297,Directed,1268,,1
1473294329804324870,1264709649800052736,Directed,1269,,1
1473294329804324870,198324192,Directed,1270,,1
1473294329804324870,984887272393904128,Directed,1271,,1
1473294329804324870,1062710517821857794,Directed,1272,,1
1473294329804324870,1033111267639222272,Directed,1273,,2
1473294329804324870,978606266040938496,Directed,1274,,1
1473294329804324870,1238038895570321410,Directed,1275,,1
1473294329804324870,1686026636095832064,Directed,1276,,1
1473294329804324870,1166975397000613888,Directed,1277,,1
1473294329804324870,1492677599390322689,Directed,1278,,1
1473294329804324870,1471414739880189955,Directed,1279,,1
1473294329804324870,780787484,Directed,1280,,1
1473294329804324870,1027067758276751360,Directed,1281,,1
1473294329804324870,973471717937967104,Directed,1282,,1
1473294329804324870,1614248702780080132,Directed,1283,,1
1473294329804324870,4799185575,Directed,1284,,1
1473294329804324870,1644063650045480973,Directed,1285,,1
1473294329804324870,50487904,Directed,1286,,2
1473294329804324870,1008371760293609473,Directed,1287,,1
893757772025798656,893757772025798656,Directed,1288,,140
893757772025798656,896665728463638528,Directed,1289,,33
893757772025798656,807182914651877381,Directed,1290,,1
893757772025798656,1009104801815236608,Directed,1291,,1
893757772025798656,991910028213972992,Directed,1292,,1
893757772025798656,960279607286132736,Directed,1293,,1
893757772025798656,928585225566699520,Directed,1294,,1
893757772025798656,1080647556,Directed,1295,,4
893757772025798656,1471433509151592460,Directed,1296,,2
893757772025798656,1591897237638070272,Directed,1297,,3
893757772025798656,1243088479224913921,Directed,1298,,44
893757772025798656,1432455008084189186,Directed,1299,,2
893757772025798656,410718052,Directed,1300,,2
893757772025798656,1588138345296646145,Directed,1301,,1
893757772025798656,1072149465748922368,Directed,1302,,1
893757772025798656,1640904775276326913,Directed,1303,,2
893757772025798656,226928166,Directed,1304,,8
893757772025798656,989887176803528704,Directed,1305,,1
893757772025798656,1163760331002392577,Directed,1306,,8
893757772025798656,1199816676675670016,Directed,1307,,3
893757772025798656,18576537,Directed,1308,,1
893757772025798656,1482815094828453890,Directed,1309,,1
893757772025798656,171200086,Directed,1310,,24
893757772025798656,1002149552974106624,Directed,1311,,6
893757772025798656,4129090039,Directed,1312,,1
893757772025798656,38154763,Directed,1313,,10
893757772025798656,47448563,Directed,1314,,1
893757772025798656,2613396403,Directed,1315,,22
893757772025798656,1175625128950095873,Directed,1316,,3
893757772025798656,1346149931023798274,Directed,1317,,9
893757772025798656,1574856289427296256,Directed,1318,,7
893757772025798656,774174489458331649,Directed,1319,,1
893757772025798656,797159363811147776,Directed,1320,,2
893757772025798656,1170087800,Directed,1321,,1
893757772025798656,1580960286978236416,Directed,1322,,9
893757772025798656,1696389869688549376,Directed,1323,,1
893757772025798656,2880366888,Directed,1324,,1
893757772025798656,1573617862446563330,Directed,1325,,3
893757772025798656,1490267822072729601,Directed,1326,,2
893757772025798656,2387672676,Directed,1327,,1
893757772025798656,1370279648970555392,Directed,1328,,6
893757772025798656,1222773302441148416,Directed,1329,,9
893757772025798656,873302941020688384,Directed,1330,,4
893757772025798656,96951983,Directed,1331,,1
893757772025798656,34209496,Directed,1332,,1
893757772025798656,915384490796748800,Directed,1333,,1
893757772025798656,1638272105161842688,Directed,1334,,1
893757772025798656,17061263,Directed,1335,,1
893757772025798656,1051876850258124800,Directed,1336,,1
893757772025798656,881098225092087808,Directed,1337,,1
893757772025798656,1638243839725957127,Directed,1338,,1
893757772025798656,1521829657754144770,Directed,1339,,1
893757772025798656,1577715113679020032,Directed,1340,,3
893757772025798656,945886639603310592,Directed,1341,,5
893757772025798656,1116856792124813314,Directed,1342,,1
893757772025798656,2871004738,Directed,1343,,3
893757772025798656,1249146360584114177,Directed,1344,,2
893757772025798656,97323571,Directed,1345,,2
893757772025798656,18336608,Directed,1346,,3
893757772025798656,797894729946038276,Directed,1347,,1
893757772025798656,1542093223450902529,Directed,1348,,2
893757772025798656,1351371042,Directed,1349,,5
893757772025798656,947107471985926145,Directed,1350,,1
893757772025798656,1644781158176116738,Directed,1351,,5
893757772025798656,1295604543875670016,Directed,1352,,3
893757772025798656,3164924710,Directed,1353,,1
893757772025798656,1186590420626804737,Directed,1354,,4
893757772025798656,1487306527690362880,Directed,1355,,21
893757772025798656,1538134424608460801,Directed,1356,,2
893757772025798656,947914487692234752,Directed,1357,,2
893757772025798656,1439001331361013766,Directed,1358,,4
893757772025798656,1216838812673900546,Directed,1359,,1
893757772025798656,1638372580464685056,Directed,1360,,4
893757772025798656,1684625172287098880,Directed,1361,,2
893757772025798656,963878358026211330,Directed,1362,,1
893757772025798656,1198691072769249281,Directed,1363,,1
893757772025798656,1002047432950104070,Directed,1364,,2
893757772025798656,2960042892,Directed,1365,,2
893757772025798656,2942360981,Directed,1366,,1
893757772025798656,1720399000518410240,Directed,1367,,4
893757772025798656,1074568633970540544,Directed,1368,,1
893757772025798656,1333852979284348930,Directed,1369,,1
893757772025798656,1643605068921421825,Directed,1370,,1
893757772025798656,858410836796338177,Directed,1371,,1
893757772025798656,1656624502397100032,Directed,1372,,1
893757772025798656,986604828066541569,Directed,1373,,1
893757772025798656,1530063351799091202,Directed,1374,,2
893757772025798656,994707367966191621,Directed,1375,,2
893757772025798656,809557260145807360,Directed,1376,,1
893757772025798656,1090158040026963968,Directed,1377,,4
893757772025798656,1647332709327355905,Directed,1378,,1
893757772025798656,1693756337849540608,Directed,1379,,1
893757772025798656,1455399386503077891,Directed,1380,,1
893757772025798656,1130573358687543297,Directed,1381,,1
893757772025798656,1239088173344571392,Directed,1382,,3
893757772025798656,950657206399176704,Directed,1383,,1
893757772025798656,1525051315801542659,Directed,1384,,4
893757772025798656,1261564837470953472,Directed,1385,,11
893757772025798656,1358404515226136584,Directed,1386,,1
893757772025798656,456965969,Directed,1387,,1
893757772025798656,993539066363826176,Directed,1388,,1
893757772025798656,1676213344062021632,Directed,1389,,2
893757772025798656,872000721893371904,Directed,1390,,1
893757772025798656,1678670558416760832,Directed,1391,,2
893757772025798656,228855988,Directed,1392,,4
893757772025798656,1404812545270157322,Directed,1393,,1
893757772025798656,911978250813009921,Directed,1394,,2
893757772025798656,2880839427,Directed,1395,,1
893757772025798656,38220732,Directed,1396,,1
893757772025798656,1067468128806989824,Directed,1397,,1
893757772025798656,470213087,Directed,1398,,2
893757772025798656,1572512750030438400,Directed,1399,,1
893757772025798656,1642646312012206081,Directed,1400,,2
893757772025798656,1510009080429088777,Directed,1401,,1
893757772025798656,1600181381220507651,Directed,1402,,1
893757772025798656,1138878994525413376,Directed,1403,,1
893757772025798656,1573206335470145536,Directed,1404,,1
893757772025798656,928581456,Directed,1405,,1
893757772025798656,1437577781437739013,Directed,1406,,1
893757772025798656,1454479575015165958,Directed,1407,,1
893757772025798656,737387991820296192,Directed,1408,,1
893757772025798656,1679484670302646275,Directed,1409,,1
893757772025798656,1539834209128161280,Directed,1410,,1
893757772025798656,1416368658574680067,Directed,1411,,1
893757772025798656,748962728333553668,Directed,1412,,1
893757772025798656,1490080950365085696,Directed,1413,,1
893757772025798656,1416128503,Directed,1414,,1
893757772025798656,1533683606463430657,Directed,1415,,1
893757772025798656,766564329122594816,Directed,1416,,2
893757772025798656,4420207816,Directed,1417,,2
893757772025798656,1576297375970525184,Directed,1418,,1
893757772025798656,540140962,Directed,1419,,1
893757772025798656,905153715245637634,Directed,1420,,1
893757772025798656,1591892127784607745,Directed,1421,,1
893757772025798656,950267536003747840,Directed,1422,,1
893757772025798656,1594577098286530561,Directed,1423,,1
893757772025798656,1538749308169859072,Directed,1424,,1
893757772025798656,1507492955174670338,Directed,1425,,4
893757772025798656,331339782,Directed,1426,,1
893757772025798656,1704949913971314689,Directed,1427,,1
893757772025798656,1638320544788406273,Directed,1428,,1
893757772025798656,1373720898,Directed,1429,,1
893757772025798656,1531784376882761730,Directed,1430,,2
893757772025798656,3278531995,Directed,1431,,1
893757772025798656,803104613629104128,Directed,1432,,1
893757772025798656,1639597797673402368,Directed,1433,,1
893757772025798656,909512912,Directed,1434,,1
893757772025798656,1591027073593778177,Directed,1435,,1
893757772025798656,1654806921591783424,Directed,1436,,1
893757772025798656,47536841,Directed,1437,,1
893757772025798656,2581408111,Directed,1438,,1
893757772025798656,1263614720877133825,Directed,1439,,1
893757772025798656,187615843,Directed,1440,,1
893757772025798656,1572543871179018241,Directed,1441,,1
893757772025798656,1573840959976230912,Directed,1442,,1
893757772025798656,1446656419567001605,Directed,1443,,1
893757772025798656,1281076316066869251,Directed,1444,,1
893757772025798656,1534818450501246977,Directed,1445,,1
893757772025798656,204930520,Directed,1446,,1
893757772025798656,1226899205895139334,Directed,1447,,1
893757772025798656,1702059165617659904,Directed,1448,,1
893757772025798656,760474628682838016,Directed,1449,,1
893757772025798656,1209802369325776896,Directed,1450,,1
893757772025798656,740550489490743296,Directed,1451,,1
893757772025798656,1718768416553623552,Directed,1452,,1
893757772025798656,709799258422173697,Directed,1453,,1
893757772025798656,1698107533431394304,Directed,1454,,1
893757772025798656,862372323562848263,Directed,1455,,1
893757772025798656,975494625095028737,Directed,1456,,1
893757772025798656,1654197109501972499,Directed,1457,,1
893757772025798656,143373762,Directed,1458,,1
893757772025798656,334581700,Directed,1459,,1
893757772025798656,1574258119961677824,Directed,1460,,1
893757772025798656,1123291947572060160,Directed,1461,,1
893757772025798656,1744326840699781120,Directed,1462,,1
893757772025798656,1603604458768072705,Directed,1463,,1
893757772025798656,1240672056,Directed,1464,,1
1589767478347026433,334161563,Directed,1465,,97
1589767478347026433,97320648,Directed,1466,,1
1589767478347026433,3823943241,Directed,1467,,27
1589767478347026433,1617492298950135810,Directed,1468,,28
1589767478347026433,1408312021,Directed,1469,,109
1589767478347026433,1865344082,Directed,1470,,34
1589767478347026433,1627427223115276291,Directed,1471,,1
1589767478347026433,1601424957988548608,Directed,1472,,3
1589767478347026433,2942614180,Directed,1473,,4
1589767478347026433,1662999168892432385,Directed,1474,,3
1589767478347026433,48209591,Directed,1475,,45
1589767478347026433,47448563,Directed,1476,,4
1589767478347026433,1090158040026963968,Directed,1477,,35
1589767478347026433,2865656340,Directed,1478,,17
1589767478347026433,947924373029171200,Directed,1479,,101
1589767478347026433,1215948376753233921,Directed,1480,,3
1589767478347026433,384481891,Directed,1481,,2
1589767478347026433,1507852646501142532,Directed,1482,,1
1589767478347026433,1420670138152636416,Directed,1483,,58
1589767478347026433,25667195,Directed,1484,,1
1589767478347026433,1440806264255045638,Directed,1485,,122
1589767478347026433,1582042967350681602,Directed,1486,,4
1589767478347026433,1043181897088729088,Directed,1487,,3
1589767478347026433,1654692959089209345,Directed,1488,,1
1589767478347026433,1896699619,Directed,1489,,6
1589767478347026433,1256864700647845888,Directed,1490,,75
1589767478347026433,628139384,Directed,1491,,35
1589767478347026433,1261397632112570371,Directed,1492,,12
1589767478347026433,2584412810,Directed,1493,,54
1589767478347026433,1551860304291692545,Directed,1494,,33
1589767478347026433,2193495339,Directed,1495,,13
1589767478347026433,1575586442201296897,Directed,1496,,4
1589767478347026433,1520488035808428034,Directed,1497,,6
1589767478347026433,1671611891506970624,Directed,1498,,1
1589767478347026433,1535012336670498835,Directed,1499,,103
1589767478347026433,1630456951741005824,Directed,1500,,30
1589767478347026433,867126568451280896,Directed,1501,,121
1589767478347026433,3297594548,Directed,1502,,1
1589767478347026433,1589767478347026433,Directed,1503,,35
1589767478347026433,1630608225383985153,Directed,1504,,1
1589767478347026433,2744064398,Directed,1505,,5
1589767478347026433,1680631610,Directed,1506,,1
1589767478347026433,756576901481783296,Directed,1507,,49
1589767478347026433,1194418597730213888,Directed,1508,,14
1589767478347026433,1572212877162848262,Directed,1509,,2
1589767478347026433,1307272409016233984,Directed,1510,,1
1589767478347026433,621407062,Directed,1511,,48
1589767478347026433,1439863028393119748,Directed,1512,,25
1589767478347026433,1016226437886509056,Directed,1513,,9
1589767478347026433,1364291608896827394,Directed,1514,,161
1589767478347026433,477934944,Directed,1515,,38
1589767478347026433,1378970222,Directed,1516,,6
1589767478347026433,1908627954,Directed,1517,,112
1589767478347026433,1572420259730038785,Directed,1518,,2
1589767478347026433,1643754455354028035,Directed,1519,,4
1589767478347026433,1694365510475915265,Directed,1520,,1
1589767478347026433,1088926637469646848,Directed,1521,,17
1589767478347026433,1668642969807884289,Directed,1522,,2
1589767478347026433,1684825191011008513,Directed,1523,,8
1589767478347026433,22434517,Directed,1524,,29
1589767478347026433,4204440580,Directed,1525,,1
1589767478347026433,52444859,Directed,1526,,5
1589767478347026433,48257148,Directed,1527,,2
1589767478347026433,1526329814348619776,Directed,1528,,3
1589767478347026433,825629504072617984,Directed,1529,,2
1589767478347026433,1637907966828630016,Directed,1530,,1
1589767478347026433,1573091225200197633,Directed,1531,,4
1589767478347026433,318653354,Directed,1532,,93
1589767478347026433,87818409,Directed,1533,,2
1589767478347026433,1572506447761575936,Directed,1534,,1
1589767478347026433,461478172,Directed,1535,,3
1589767478347026433,909512912,Directed,1536,,46
1589767478347026433,619323823,Directed,1537,,1
1589767478347026433,989653387359776773,Directed,1538,,2
1589767478347026433,1628298353413918723,Directed,1539,,3
1589767478347026433,2387672676,Directed,1540,,1
1589767478347026433,2856787757,Directed,1541,,5
1589767478347026433,1620153418710147072,Directed,1542,,4
1589767478347026433,83435676,Directed,1543,,5
1589767478347026433,1355637989213396993,Directed,1544,,3
1589767478347026433,307063886,Directed,1545,,46
1589767478347026433,1682332356420485121,Directed,1546,,1
1589767478347026433,788524,Directed,1547,,3
1589767478347026433,2650464768,Directed,1548,,1
1589767478347026433,1584379317965856769,Directed,1549,,1
1589767478347026433,1346873610875654147,Directed,1550,,2
1589767478347026433,1026937415288676354,Directed,1551,,4
1589767478347026433,1639988582050832384,Directed,1552,,7
1589767478347026433,1002149552974106624,Directed,1553,,1
1589767478347026433,1011684640627810304,Directed,1554,,45
1589767478347026433,226928166,Directed,1555,,1
1589767478347026433,943502519992573952,Directed,1556,,11
1589767478347026433,1575680697020268545,Directed,1557,,1
1589767478347026433,1586845491437903882,Directed,1558,,9
1589767478347026433,1686311954946867200,Directed,1559,,1
1589767478347026433,167307876,Directed,1560,,1
1589767478347026433,1664010688702849026,Directed,1561,,1
1589767478347026433,1612794343911297025,Directed,1562,,16
1589767478347026433,4691437897,Directed,1563,,7
1589767478347026433,1455106669009121281,Directed,1564,,6
1589767478347026433,1434152757750026242,Directed,1565,,52
1589767478347026433,1290089153451843584,Directed,1566,,13
1589767478347026433,1520886420109512704,Directed,1567,,26
1589767478347026433,1480172511035891717,Directed,1568,,2
1589767478347026433,1458778569912561668,Directed,1569,,1
1589767478347026433,52660746,Directed,1570,,1
1589767478347026433,1437967645,Directed,1571,,1
1589767478347026433,112684779,Directed,1572,,1
1589767478347026433,1712185579226513408,Directed,1573,,2
1589767478347026433,908580919132459008,Directed,1574,,48
1589767478347026433,950267536003747840,Directed,1575,,1
1589767478347026433,1015748838135681024,Directed,1576,,4
1589767478347026433,48113576,Directed,1577,,37
1589767478347026433,874629444224376833,Directed,1578,,3
1589767478347026433,216299334,Directed,1579,,3
1589767478347026433,1976143068,Directed,1580,,1
1589767478347026433,1222773302441148416,Directed,1581,,25
1589767478347026433,1028770525160660993,Directed,1582,,48
1589767478347026433,1677617658915610625,Directed,1583,,4
1589767478347026433,1276522782327791616,Directed,1584,,1
1589767478347026433,1646685096,Directed,1585,,1
1589767478347026433,41084386,Directed,1586,,15
1589767478347026433,1656468047194890243,Directed,1587,,1
1589767478347026433,1631868328435232771,Directed,1588,,3
1589767478347026433,1672918930900369411,Directed,1589,,1
1589767478347026433,1591396206797881344,Directed,1590,,23
1589767478347026433,1458195278973046784,Directed,1591,,23
1589767478347026433,1648649102786281474,Directed,1592,,4
1589767478347026433,2704421318,Directed,1593,,1
1589767478347026433,569352569,Directed,1594,,20
1589767478347026433,1574375381305806849,Directed,1595,,1
1589767478347026433,801203059359678464,Directed,1596,,10
1589767478347026433,1438539246130827269,Directed,1597,,3
1589767478347026433,488772327,Directed,1598,,9
1589767478347026433,1040160799208161280,Directed,1599,,12
1589767478347026433,737494902481657858,Directed,1600,,1
1589767478347026433,2950042619,Directed,1601,,5
1589767478347026433,728252911675944961,Directed,1602,,36
1589767478347026433,199325291,Directed,1603,,17
1589767478347026433,708026257,Directed,1604,,4
1589767478347026433,1680984618755842048,Directed,1605,,1
1589767478347026433,419520517,Directed,1606,,1
1589767478347026433,1646983793016750080,Directed,1607,,8
1589767478347026433,1573356576135696385,Directed,1608,,1
1589767478347026433,2417586104,Directed,1609,,1
1589767478347026433,1955124895,Directed,1610,,35
1589767478347026433,1574647769175887873,Directed,1611,,6
1589767478347026433,142772512,Directed,1612,,8
1589767478347026433,1667531040636690442,Directed,1613,,14
1589767478347026433,915384490796748800,Directed,1614,,13
1589767478347026433,19017675,Directed,1615,,1
1589767478347026433,1573418357042331648,Directed,1616,,2
1589767478347026433,2364164407,Directed,1617,,68
1589767478347026433,1465843476780695561,Directed,1618,,8
1589767478347026433,1679871070524829697,Directed,1619,,7
1589767478347026433,1370279648970555392,Directed,1620,,7
1589767478347026433,847301196465414145,Directed,1621,,14
1589767478347026433,1656624502397100032,Directed,1622,,1
1589767478347026433,1093058258372194304,Directed,1623,,20
1589767478347026433,1547235127343734789,Directed,1624,,6
1589767478347026433,49384084,Directed,1625,,18
1589767478347026433,520879927,Directed,1626,,28
1589767478347026433,1009104801815236608,Directed,1627,,7
1589767478347026433,311724429,Directed,1628,,17
1589767478347026433,1327959581960658945,Directed,1629,,47
1589767478347026433,49127938,Directed,1630,,13
1589767478347026433,1673403147534868499,Directed,1631,,1
1589767478347026433,1686270312,Directed,1632,,2
1589767478347026433,2463622908,Directed,1633,,5
1589767478347026433,1458337727536144386,Directed,1634,,12
1589767478347026433,1660317928644902914,Directed,1635,,18
1589767478347026433,353536835,Directed,1636,,4
1589767478347026433,848620374153715717,Directed,1637,,4
1589767478347026433,876750583037927429,Directed,1638,,43
1589767478347026433,714366422806171648,Directed,1639,,10
1589767478347026433,1316150730,Directed,1640,,1
1589767478347026433,817735020043505667,Directed,1641,,1
1589767478347026433,1587390851700981761,Directed,1642,,17
1589767478347026433,1602916310312173569,Directed,1643,,11
1589767478347026433,255386398,Directed,1644,,1
1589767478347026433,1613202339376005122,Directed,1645,,2
1589767478347026433,1638243839725957127,Directed,1646,,18
1589767478347026433,50599149,Directed,1647,,10
1589767478347026433,1588740471546847238,Directed,1648,,7
1589767478347026433,1721521108959051776,Directed,1649,,1
1589767478347026433,1247111964276527104,Directed,1650,,1
1589767478347026433,845414205654286336,Directed,1651,,1
1589767478347026433,1535530856919572480,Directed,1652,,4
1589767478347026433,849543493970259968,Directed,1653,,1
1589767478347026433,1273698355,Directed,1654,,15
1589767478347026433,1523576001590083584,Directed,1655,,23
1589767478347026433,967325689472053249,Directed,1656,,2
1589767478347026433,1583173771099541504,Directed,1657,,1
1589767478347026433,1487306527690362880,Directed,1658,,1
1589767478347026433,1242908290016739330,Directed,1659,,5
1589767478347026433,1113140035547791360,Directed,1660,,5
1589767478347026433,1647536982086524928,Directed,1661,,8
1589767478347026433,2427113856,Directed,1662,,8
1589767478347026433,1672165748469555200,Directed,1663,,8
1589767478347026433,1578441560399699968,Directed,1664,,35
1589767478347026433,1515956552,Directed,1665,,14
1589767478347026433,431867570,Directed,1666,,33
1589767478347026433,1715204034578030592,Directed,1667,,32
1589767478347026433,1395667127806353410,Directed,1668,,23
1589767478347026433,1597118108455559169,Directed,1669,,17
