Source,Target,Type,Id,Label,Weight
1012621452078731264,1709211023071223808,Directed,360,,1
1012625798,1249146360584114177,Directed,361,,1
1012625798,1346149931023798274,Directed,362,,1
1012625798,1502022951377457160,Directed,363,,1
1012625798,2233404235,Directed,364,,1
1012625798,815188996297003008,Directed,365,,1
1012625798,945886639603310592,Directed,366,,1
1012866093113888768,1022435485371781120,Directed,367,,1
1012866093113888768,1289489340301811713,Directed,368,,1
1012866093113888768,1523746208723972100,Directed,369,,1
1012866093113888768,1538749308169859072,Directed,370,,1
1013008506780372992,1570884250555109377,Directed,371,,1
1013008506780372992,1642814570761969665,Directed,372,,1
1013008506780372992,1709211023071223808,Directed,373,,1
1013008506780372992,1711996118697967616,Directed,374,,1
1013008506780372992,730244724095754240,Directed,375,,1
1013113235434852353,1595033623438282752,Directed,376,,1
1013113235434852353,1709211023071223808,Directed,377,,1
1013615455955759104,1002149552974106624,Directed,378,,1
1013615455955759104,1090158040026963968,Directed,379,,2
1013615455955759104,1226703542,Directed,380,,1
1013615455955759104,1243088479224913921,Directed,381,,1
1013615455955759104,1523746208723972100,Directed,382,,3
1013615455955759104,1550545991778340865,Directed,383,,1
1013615455955759104,1568303753115144194,Directed,384,,1
1013615455955759104,1573755083296309256,Directed,385,,1
1013615455955759104,1628168381894369280,Directed,386,,1
1013615455955759104,1638372580464685056,Directed,387,,1
1013615455955759104,1645357369298153475,Directed,388,,1
1013615455955759104,1675979674827075585,Directed,389,,1
1013615455955759104,1684625172287098880,Directed,390,,1
1013615455955759104,1780623451994120192,Directed,391,,1
1013615455955759104,181198159,Directed,392,,2
1013615455955759104,1819497503521218560,Directed,393,,1
1013615455955759104,18336608,Directed,394,,1
1013615455955759104,384596003,Directed,395,,1
1013615455955759104,442737538,Directed,396,,1
1013615455955759104,832035949,Directed,397,,1
1013615455955759104,920590762294816769,Directed,398,,1
1013615455955759104,935913868387381249,Directed,399,,1
1013615455955759104,945886639603310592,Directed,400,,2
1013615455955759104,993539066363826176,Directed,401,,1
1014432283531665408,1670790250380115973,Directed,402,,1
1014455657708380161,1082699331260608512,Directed,403,,1
1014455657708380161,1214215016859045888,Directed,404,,1
1014455657708380161,1251475704803405826,Directed,405,,1
1014455657708380161,1461339471719374851,Directed,406,,2
1014455657708380161,1478147158859788290,Directed,407,,1
1014455657708380161,1507492955174670338,Directed,408,,1
